id,speaker,line,addressee,confidence,reasoning,masu_count,desu_count,gozaimasu_count,honorific_verb_count,humble_verb_count,total_polite_count,polite_density
489,ハク,千尋の元気が出るようにまじないをかけて作ったんだ。お食べ。,千尋,high,ハク is persuading 千尋 to eat by explaining he made it with magic to help restore her strength.,0,0,0,0,0,0,0.0000
490,ハク,つらかったろう？さっ、お食べ。,千尋,high,ハク is sympathetically addressing 千尋's hardship and urging her again to eat.,0,0,0,0,0,0,0.0000
491,ハク,１人で戻れるね？,千尋,high,"Haku is asking Chihiro if she can return alone, directly addressing her.",0,0,0,0,0,0,0.0000
492,千尋,うん。ハクありがとう。私、頑張るね。,ハク,high,Chihiro is thanking Haku and speaking to him directly.,0,0,0,0,0,0,0.0000
493,ハク,うん。,千尋,high,"Haku's affirmation is a response to Chihiro's statement, continuing their direct conversation.",0,0,0,0,0,0,0.0000
494,千尋,ああっ！,self,high,"Chihiro's exclamation appears to be a spontaneous reaction, not directed at anyone.",0,0,0,0,0,0,0.0000
495,千尋,ああっ…。,self,high,"This is another exclamation from Chihiro, likely a continued reaction to something happening, not directed at a specific person.",0,0,0,0,0,0,0.0000
496,リン,どこへ行ってたんだよ？心配してたんだぞ。,千尋,high,"Lin is asking Chihiro where she has been, directly addressing her.",0,0,0,0,0,0,0.0000
497,千尋,ごめんなさい。,リン,high,Chihiro is apologizing to Lin in response to Lin's question.,0,0,0,1,0,1,0.1429
498,湯女１,邪魔だねぇ。,千尋,high,"The bathhouse worker is telling Chihiro she is in the way, speaking directly to her.",0,0,0,0,0,0,0.0000
499,千尋,うわっ！,self,high,"Chihiro's exclamation is a spontaneous reaction to being pushed, not directed at anyone.",0,0,0,0,0,0,0.0000
500,リン,千！もっと力入んないの？,千尋,high,"Lin is addressing Chihiro directly, telling her to put more effort into her work.",0,0,0,0,0,0,0.0000
501,兄役,リンと千、今日から大湯番だ。,リン,high,兄役 is announcing a new assignment directly to リン and 千尋.,0,0,0,0,0,0,0.0000
502,リン,えーっ？！あれはカエルの仕事だろ！,兄役,high,リン is protesting the assignment given by 兄役.,0,0,0,0,0,0,0.0000
503,兄役,上役の命令だ。骨身を惜しむなよ。,リン,high,兄役 is responding to リン's protest with an order.,0,0,0,0,0,0,0.0000
504,千尋,あのう…そこぬれませんか？,unknown,medium,"千尋 is asking about something being wet, likely to a superior or whoever is directing them.",1,0,0,0,0,1,0.0769
505,リン,千！早くしろよ！,千尋,high,リン is directly addressing 千尋 by name with an urgent command.,0,0,0,0,0,0,0.0000
506,千尋,はーい！,リン,high,千尋 is responding affirmatively to リン's command.,0,0,0,0,0,0,0.0000
507,千尋,ここ、開けときますね。,unknown,medium,千尋 is explaining an action but the specific addressee is unclear.,1,0,0,0,0,1,0.0909
508,湯女２,リン、大湯だって？,リン,high,"湯女２ is addressing リン by name, asking about the new assignment.",0,0,0,0,0,0,0.0000
509,リン,ほっとけ。,湯女２,high,リン is telling 湯女２ to ignore or not worry about it.,0,0,0,0,0,0,0.0000
510,リン,ひでぇ…。ずーっと洗ってないぞ、これ。,self,high,"リン is making a comment about the bathhouse condition, likely talking to herself in frustration.",0,0,0,0,0,0,0.0000
511,千尋,わっ！,self,high,Exclamation of surprise/reaction to the dirty bath; not directed at anyone,0,0,0,0,0,0,0.0000
512,リン,この風呂はさ、汚れたお客専門なんだよ。,千尋,high,リン is explaining the nature of this bath to 千尋 who just reacted with surprise,0,0,0,0,0,0,0.0000
513,リン,こびりついてて取れやしない。,千尋,high,Continuing explanation to 千尋 about the difficulty of cleaning this particular bath,0,0,0,0,0,0,0.0000
514,兄役,リン、千。一番客が来ちまうぞ。,group:workers,high,兄役 addresses both リン and 千尋 by name to alert them about an incoming customer,0,0,0,0,0,0,0.0000
515,リン,はーい！今すぐ！,兄役,high,リン responds affirmatively to 兄役's announcement about the incoming customer,0,0,0,0,0,0,0.0000
516,リン,チェっ！見えすいたイビリしやがって。,兄役,medium,"リン expresses frustration, likely directed at 兄役's attempt to hurry them or create conflict",0,0,0,0,0,0,0.0000
517,リン,一回薬湯入れなきゃダメだ。千、番台へ行って札もらって来な。,千尋,high,リン gives a direct instruction to 千尋 to go to the reception and get a medicinal bath ticket,0,0,0,0,0,0,0.0000
518,千尋,札？,リン,high,"千尋 asks a clarifying question about what a 'ticket' is, directed to リン who just gave the instruction",0,0,0,0,0,0,0.0000
519,千尋,うわっ！,self,high,Exclamation of surprise/reaction; not directed at anyone,0,0,0,0,0,0,0.0000
520,リン,薬湯の札だよ。,千尋,high,リン clarifies what kind of ticket (medicinal bath ticket) 千尋 should retrieve,0,0,0,0,0,0,0.0000
521,千尋,はーい。,リン,high,千尋 is responding affirmatively to リン's instruction to go get a token.,0,0,0,0,0,0,0.0000
522,千尋,リンさん、番台って何？,リン,high,千尋 is asking リン a question about what 番台 means.,0,0,0,0,0,0,0.0000
523,湯婆婆,ん…何だろうね。何か来たね。,self,high,"湯婆婆 is speaking to herself, musing about something that has arrived.",0,0,0,0,0,0,0.0000
524,湯婆婆,雨にまぎれてろくでもないものがまぎれこんだかな。,self,high,湯婆婆 continues her internal monologue speculating about something undesirable arriving.,0,0,0,0,0,0,0.0000
525,番台蛙,そんなもったいないことができるか！,group:staff,medium,"番台蛙 is protesting or reacting to something wasteful being proposed, likely to nearby staff.",0,0,0,0,0,0,0.0000
526,番台蛙,おはようございます！,湯婆婆,high,番台蛙 is greeting 湯婆婆 politely with a formal morning greeting.,1,0,1,0,0,1,0.1000
527,番台蛙,よくお休みになられましたか？,湯婆婆,high,番台蛙 continues addressing 湯婆婆 with a polite inquiry about her sleep.,1,0,0,0,0,1,0.0714
528,湯女,春日様。,unknown,low,"湯女 appears to be announcing or addressing a customer/guest by their name, but the specific addressee is unclear.",0,0,0,0,0,0,0.0000
529,番台蛙,はい、硫黄の上。,unknown,low,"番台蛙 is assigning or directing someone to a location with sulfur, but the specific addressee is unclear.",0,0,0,0,0,0,0.0000
530,番台蛙,いつまでいたって同じだ。戻れ、戻れ！,unknown,medium,"番台蛙 is telling someone to leave/go back, likely addressing a guest or unwanted visitor.",0,0,0,0,0,0,0.0000
531,番台蛙,手でこすればいいんだ！,千尋,high,"番台蛙 is instructing someone on how to clean, addressing the person who needs guidance.",0,0,0,0,0,0,0.0000
532,番台蛙,おはようございます！,unknown,medium,A generic greeting with no clear addressee from context.,1,0,1,0,0,1,0.1000
533,番台蛙,手を使え、手を。,千尋,high,"Continuing instruction to use hands, directed at the same person being coached.",0,0,0,0,0,0,0.0000
534,千尋,でも…あの…薬湯じゃないとダメだそうです。,番台蛙,high,"千尋 is responding to the frog's instructions, addressing him directly.",0,1,0,0,0,1,0.0476
535,番台蛙,分からんヤツだなぁ。,千尋,high,"番台蛙 is commenting on 千尋's lack of understanding, addressing her.",0,0,0,0,0,0,0.0000
536,番台蛙,あっ、よもぎ湯ですね？どうぞ、ごゆっくり。,千尋,high,"番台蛙 is offering herbal bath water to someone, with formal service language directed at the customer.",0,1,0,0,0,1,0.0476
537,千尋,あっ！,self,high,"千尋's exclamation appears to be a surprised reaction, not directed at anyone.",0,0,0,0,0,0,0.0000
538,番台蛙,はい、番台です。,unknown,medium,番台蛙 is answering a phone or door but addressee is not explicitly clear from the line.,0,1,0,0,0,1,0.1250
539,番台蛙,あっ、はい！,unknown,medium,An affirmative response without clear context of who is being addressed.,0,0,0,0,0,0,0.0000
540,番台蛙,うわっ！,self,high,"番台蛙's exclamation of surprise or alarm, an instinctive reaction not directed at anyone.",0,0,0,0,0,0,0.0000
541,千尋,あっ！,self,high,Exclamation of surprise with no addressee indicated.,0,0,0,0,0,0,0.0000
542,千尋,ありがとうございます！,番台蛙,high,Polite thank you directed at the frog attendant who just served her.,1,0,1,0,0,1,0.0909
543,番台蛙,あっ、違う！,千尋,high,"The frog is responding to Chihiro's action, correcting what she did.",0,0,0,0,0,0,0.0000
544,番台蛙,こら！待て！おい！,千尋,high,Commands directed at Chihiro who is running away with something.,0,0,0,0,0,0,0.0000
545,湯婆婆,どうしたんだい？,番台蛙,high,Yubaba asks the frog what happened in response to the commotion.,0,0,0,0,0,0,0.0000
546,番台蛙,いえ、何でもありません。,湯婆婆,high,"The frog responds to Yubaba's question, addressing her directly.",1,0,0,0,0,1,0.0833
547,湯婆婆,何か入り込んでるよ。,番台蛙,high,"Yubaba continues speaking to the frog, describing what she detected.",0,0,0,0,0,0,0.0000
548,番台蛙,人間ですか？,湯婆婆,high,The frog asks Yubaba a clarifying question about whether it's a human.,0,1,0,0,0,1,0.1667
549,湯婆婆,それを調べるんだ。今日はハクがいないからね。,番台蛙,high,"Yubaba instructs the frog to investigate, using direct command form.",0,0,0,0,0,0,0.0000
550,リン,ヘぇー…ずいぶんいいのくれたじゃん。,千尋,high,Lin comments to Chihiro about the generous bath token she received.,0,0,0,0,0,0,0.0000
551,リン,これがさ、カマジイのとこへ行くんだ。,千尋,high,"リン is instructing Chihiro about where the bucket goes, explaining the next step in the bathing process.",0,0,0,0,0,0,0.0000
552,リン,込んでないからすぐ来るよ、きっと。,千尋,high,"リン continues instructing Chihiro, reassuring her that the old man will arrive soon.",0,0,0,0,0,0,0.0000
553,リン,これを引けば、お湯が出る。やってみな。,千尋,high,リン is demonstrating and instructing Chihiro how to operate the water lever with 'やってみな' (try it).,0,0,0,0,0,0,0.0000
554,千尋,わっ！,self,high,千尋's exclamation in reaction to the water coming out is self-talk/reaction.,0,0,0,0,0,0,0.0000
555,リン,千って、ホントドジなぁ。,千尋,high,リン is commenting on Chihiro's clumsiness directly to her.,0,0,0,0,0,0,0.0000
556,千尋,わー、すごい色。,self,high,"千尋 is reacting in amazement to the water color, expressing her own observation.",0,0,0,0,0,0,0.0000
557,リン,こいつにはさ、ミミズの干物が入ってんだ。,千尋,high,リン is explaining to Chihiro what ingredient is in the bucket.,0,0,0,0,0,0,0.0000
558,リン,こんだけ濁ってりゃ、こすらなくても同じだな。,千尋,high,リン is making a comment to Chihiro about the water being so dirty that scrubbing isn't necessary.,0,0,0,0,0,0,0.0000
559,リン,いっぱいになったら、もう一回引きな。止まるから。,千尋,high,リン is instructing Chihiro on the next step: pull the lever again when the bucket is full.,0,0,0,0,0,0,0.0000
560,リン,もう離して大丈夫だよ。,千尋,high,リン is reassuring Chihiro that it's safe to let go now that the bucket is full.,0,0,0,0,0,0,0.0000
561,リン,オレ、朝飯取ってくんな。,千尋,high,リン is instructing 千尋 to fetch breakfast for him.,0,0,0,0,0,0,0.0000
562,千尋,はーい。,リン,high,千尋 is acknowledging リン's request with 'はーい'.,0,0,0,0,0,0,0.0000
563,千尋,あっ…。,self,high,Exclamation expressing surprise or realization to herself.,0,0,0,0,0,0,0.0000
564,千尋,うわっ！,self,high,"Exclamation of shock or pain, self-directed reaction.",0,0,0,0,0,0,0.0000
565,千尋,痛い…。,self,high,"Comment about her own pain, a self-directed reaction.",0,0,0,0,0,0,0.0000
566,千尋,あのう…お風呂まだなんです。,顔無し,high,千尋 is addressing the faceless spirit about the bath situation.,0,1,0,0,0,1,0.0714
567,千尋,えっ？こんなにたくさん…。,self,medium,Reaction of amazement at the large quantity of food being offered.,0,0,0,0,0,0,0.0000
568,顔無し,ウ…ウ…。,千尋,high,顔無し is making vocalizations directed at 千尋.,0,0,0,0,0,0,0.0000
569,千尋,えっ？私にくれるの？,顔無し,high,千尋 is questioning 顔無し about whether the food is meant for her.,0,0,0,0,0,0,0.0000
570,顔無し,ア…ア…。,千尋,high,顔無し continues vocalizing at 千尋.,0,0,0,0,0,0,0.0000
571,千尋,あの…それ、そんなにいらない。,顔無し,high,"千尋 is responding to 顔無し's offer of gold, telling them they don't need so much.",0,0,0,0,0,0,0.0000
572,顔無し,ア…。,千尋,high,顔無し is responding to 千尋's refusal with a vocalizing sound.,0,0,0,0,0,0,0.0000
573,千尋,ダメよ！１つでいいの。,顔無し,high,"千尋 is continuing to refuse 顔無し's gold, saying one is enough.",0,0,0,0,0,0,0.0000
574,顔無し,ア…。,千尋,high,顔無し is again responding to 千尋 with a vocalizing sound.,0,0,0,0,0,0,0.0000
